id,title,original_title,release_date,vote_average,vote_count,popularity,genres,poster_path,overview,source
311,원스 어폰 어 타임 인 아메리카,Once Upon a Time in America,1984-05-23,8.381,6062,13.5003,드라마|범죄,https://image.tmdb.org/t/p/w500/xbuc6sjIIopkA1Ep24rR6yCw0DK.jpg,"1921년, 좀도둑질을 일삼던 누들스는 친구들과 함께 밀수품 운반 일을 하며 돈을 벌어들인다. 누들스 무리에 위협을 느낀 벅시는 누들스의 친구를 죽이고, 분노한 누들스는 벅시를 살해한 후 감옥에 들어가게 된다. 1932년, 출소한 누들스는 어린 시절 첫사랑 데보라와 밀주 사업으로 크게 성공한 맥스를 다시 만나지만, 금주법 철폐로 밀주 사업도 위기를 맞는다. 맥스는 누들스에게 연방준비은행을 털 것을 제안하지만 누들스는 거절한다. 1968년, 베일리 재단 파티에 초대 받은 누들스는 재단 창립 기념 사진 속에서 데보라를 발견하고 그녀를 찾아가는데...",movie/top_rated
244786,위플래쉬,Whiplash,2014-10-10,8.375,16672,22.2526,드라마|음악|스릴러,https://image.tmdb.org/t/p/w500/oKNkhmyIBiDENivK6ELZxfBWa3q.jpg,"최고의 드러머가 되기 위해서라면 무엇이든 할 각오가 되어있는 음악대학 신입생 앤드류는 아무도 없는 지하실에서 혼자 드럼을 연습하던 중 우연한 기회로 누구든지 성공으로 이끄는 최고의 실력자이지만, 또한 동시에 최악의 폭군인 플렛처 교수에게 발탁되어 그의 밴드에 들어가게 된다. 설레는 마음으로 참가한 첫 연습에서, 그는 플렛처 교수의 진짜 얼굴을 마주치게 된다. 폭언과 학대 속에 좌절과 성취를 동시에 안겨주는 플렛처의 지독한 교육방식은 천재가 되길 갈망하는 앤드류의 집착을 끌어내며 그를 점점 광기로 몰아넣는데...",movie/top_rated
423,피아니스트,The Pianist,2002-09-17,8.374,10163,11.1845,드라마|전쟁,https://image.tmdb.org/t/p/w500/t7L2YDpu635qKT3ehqZxry4yvTX.jpg,"1939년 폴란드 바르샤바, 유명한 유대계 피아니스트 블라디슬로프 스필만은 한 인기 라디오 프로그램에서 쇼팽의 야상곡을 연주하다 폭격을 당한다. 이후 유태인인 스필만과 가족들은 게토에서 생활하지만, 결국 수용소로 향하는 기차에 몸을 싣게 된다. 가족들을 죽음으로 내보내고 간신히 목숨을 구한 스필만은 허기와 추위, 고독과 공포 속에서 마지막까지 생존해 나간다. 자신을 도와주던 몇몇의 사람마저 떠나고, 자신만의 은신처에서 끈질기게 생존을 유지하는 스필만. 어둠과 추위로 가득한 폐건물 속에서 은신생활 중 스필만은 우연찮게 순찰을 돌던 독일 장교에게 발각되는데...",movie/top_rated
27205,인셉션,Inception,2010-07-15,8.372,39371,31.6964,액션|SF|모험,https://image.tmdb.org/t/p/w500/atSxEGstxXRoSKDQFBgqQ5lpGSt.jpg,"타인의 꿈에 들어가 생각을 훔치는 특수 보안요원 코브. 그를 이용해 라이벌 기업의 정보를 빼내고자 하는 사이토는 코브에게 생각을 훔치는 것이 아닌, 생각을 심는 ‘인셉션’ 작전을 제안한다. 성공 조건으로 국제적인 수배자가 되어있는 코브의 신분을 바꿔주겠다는 거부할 수 없는 제안을 하고, 사랑하는 아이들에게 돌아가기 위해 그 제안을 받아들인다. 최강의 팀을 구성, 표적인 피셔에게 접근해서 ‘인셉션’ 작전을 실행하지만 예기치 못한 사건들과 마주하게 되는데… 꿈 VS 현실! 시간, 규칙, 타이밍 모든 것이 완벽해야만 하는, 단 한 번도 성공한 적 없는 ‘인셉션’ 작전이 시작된다!",movie/top_rated
12493,천국과 지옥,天国と地獄,1963-03-01,8.363,1131,6.1221,드라마|범죄|스릴러,https://image.tmdb.org/t/p/w500/3faOft1rjJrIahaLHof9AwDth2z.jpg,신발 제조 회사의 중역인 곤도는 회사의 주도권을 잡기 위해 자신의 전 재산을 회사에 투자한 상태다. 어느 날 그는 자신의 아들이 납치됐으며 범인이 엄청난 몸값을 요구하고 있다는 통보를 받고 회사냐 아들이냐 하는 선택의 기로에 서게 된다. 하지만 정작 납치된 것은 그의 아들이 아니라 그의 운전사의 아들이란 사실이 밝혀지면서 곤도는 또 다른 고민에 빠지게 되는데...,movie/top_rated
724089,가브리엘의 지옥 파트 2,Gabriel's Inferno: Part II,2020-07-31,8.349,1555,3.056,로맨스|드라마,https://image.tmdb.org/t/p/w500/x5o8cLZfEXMoZczTYWLrUo1P7UJ.jpg,,movie/top_rated
274,양들의 침묵,The Silence of the Lambs,1991-02-14,8.345,18037,3.9396,범죄|스릴러|드라마,https://image.tmdb.org/t/p/w500/hOr56UKAsB9waNDHhriOntCjHTJ.jpg,"FBI 요원 스탈링은 몸집이 비대한 여자들의 살을 도려내는 변태 살인마를 추적하라는 상부의 명령을 받는다. 스탈링은 사건 해결의 단서를 얻기 위해 인육을 먹은 죄로 감옥에 수감된 정신과 의사 렉터 박사를 찾아간다. 지능범인 렉터와 침착하게 대처하는 스탈링은 긴장감 속에서 협상을 한다. 이러한 와중에 상원 의원의 딸 캐더린이 납치된다. 결국 범인의 정체를 알려준다던 렉터는 다른 감옥으로 이송되고 스탈링은 수사에서 제외된다. 범인에 대한 단서를 알아낸 범죄 심리 전문가인 렉터는 이송 중에 도주하고, 스탈링은 렉터와 나눈 마지막 대화를 기억하고 수사를 계속하는데...",movie/top_rated
761053,가브리엘의 지옥 파트 3,Gabriel's Inferno: Part III,2020-11-19,8.341,1090,6.1928,로맨스|드라마,https://image.tmdb.org/t/p/w500/fYtHxTxlhzD4QWfEbrC1rypysSD.jpg,,movie/top_rated
567,이창,Rear Window,1954-08-01,8.337,7184,7.8599,스릴러|미스터리|드라마,https://image.tmdb.org/t/p/w500/jU5Fe7n9rsEBa0uaV5dqGjJGwmX.jpg,사진 작가인 제프리스는 촬영 도중 다리가 부러져 휠체어에서 꼼짝할 수 없는 처지이다. 무료함을 견디지 못하는 그는 자신의 그리니치 빌리지에 있는 독신자 아파트에서 뜰 건너편에 사는 사람들의 행동을 관찰하는 것으로 시간을 보낸다. 어느날 건너편 아파트에 사는 한 사람이 아내를 살해한 것으로 의심받을 만한 짓을 한 것을 본 그는 이를 모델인 애인 리사와 친구인 형사 도일에게 말하지만 아무도 그의 말을 믿지 않는다. 그러나 결국 그의 의심이 전혀 근거없는 것은 아니라는 것을 알게 된 리사와 간호부 스텔라는 그의 지시에 따라 범행의 증거를 찾아 부부의 집을 조사하기 시작하는데...,movie/top_rated
569094,스파이더맨: 어크로스 더 유니버스,Spider-Man: Across the Spider-Verse,2023-05-31,8.336,8672,24.8159,애니메이션|액션|모험|SF,https://image.tmdb.org/t/p/w500/lMWTlGr9jVUC18T515hPRKym5QQ.jpg,"여러 성장통을 겪으며 새로운 스파이더맨이 된 마일스 모랄레스. 그 앞에 다른 평행세계의 스파이더우먼 그웬이 다시 나타난다. 모든 차원의 멀티버스 속 스파이더맨들을 만나게 되지만, 질서에 대한 신념이 부딪히며 예상치 못한 균열이 생기는데… 상상 그 이상을 넘어서는 멀티버스의 세계가 열린다!",movie/top_rated
1058694,래디컬,Radical,2023-10-19,8.329,506,3.8988,드라마,https://image.tmdb.org/t/p/w500/eSatbygYZp8ooprBHZdb6GFZxGB.jpg,,movie/top_rated
73,아메리칸 히스토리 X,American History X,1998-07-01,8.327,12612,9.4389,드라마,https://image.tmdb.org/t/p/w500/nm4XkYBt79ZjUQj6Rqxxzl1Wt3c.jpg,"3년 전 강도 사건으로 소방수였던 아버지를 잃은 데렉은 백인 우월주의자들의 모임인 DOC에 관심을 갖게 되면서 유색인종에게 그 분노와 증오를 터트린다. 그는 혐오스러운 유색인종들을 이 땅에서 몰아내야 한다고 주장하면서 강렬한 카리스마로 동료들 사이에서 영웅이 된다. 가족들은 그런 그의 모습을 걱정하여 만류하지만, 단 한 사람, 동생 대니만은 그를 전적으로 믿고 따른다. 어느 날, 데렉에게 적대감을 품은 흑인들이 아버지의 낡은 밴을 훔치러 왔을 때 그는 서슴없이 그들에게 총을 겨눈다. 그리고는 총을 맞고 신음하는 그를 참혹하게 죽이고 마는데...",movie/top_rated
105,빽 투 더 퓨쳐,Back to the Future,1985-07-03,8.326,21869,18.1947,모험|코미디|SF,https://image.tmdb.org/t/p/w500/zzxvtXJ9pahjWVX3Q2ko29J0Zf6.jpg,"마티 맥플라이(마이클 J. 폭스)는 평범한 고등학생이다. 그런데 평소 친하게 지내던 괴상한 발명가 에메트 브라운 박사(크리스토퍼 로이드)가 스포츠카 드로리안을 개조해 타임머신을 만들고, 뜻밖의 사고로 브라운 박사가 테러범들에게 총을 맞고 위험해진 상황에서 마티는 30년 전으로 가게 된다. 극장 간판에는 2류 배우인 로널드 레이건이 보이고 청년인 아버지와 어머니를 보게 된다. 젊은 아버진 멍청하고, 어머니는 미래의 아들인 마티를 좋아해 야단이다. 마티가 미래로 가는 것을 도와 줄 사람은 30년 전인 젊은 브라운 박사뿐인데...",movie/top_rated
128,모노노케 히메,もののけ姫,1997-07-12,8.321,9031,17.937,모험|판타지|애니메이션,https://image.tmdb.org/t/p/w500/lLftgg4iFyDwuodra3Isr41y2Lq.jpg,"북쪽의 끝, 에미시족의 마을에 어느 날 갑자기 재앙신이 나타나 마을을 위협한다. 이에 강한 힘을 소유한 에미시족의 후계자인 아시타카는 결투 끝에 포악해진 재앙신을 쓰러트리지만 싸움 도중 오른팔에 저주의 상처를 받고 죽어야 할 운명에 처하게 된다. 결국 재앙신의 탄생 원인을 밝혀 자신의 저주를 없애기 위해 서쪽으로 길을 떠난 아시카타는 여행 중에 지코라는 미스테리한 수도승을 만나 재앙 신이 생겨나게 된 이유가 서쪽 끝에 있는 시시신의 숲과 관련이 깊다는 이야기를 듣게 되고 한시 바삐 서쪽으로 향한다.",movie/top_rated
1184918,와일드 로봇,The Wild Robot,2024-09-12,8.314,6145,37.2546,가족|애니메이션|SF|모험,https://image.tmdb.org/t/p/w500/iA9NiygwSOBy8FjZjvdYOMxRUG0.jpg,"우연한 사고로 거대한 야생에 불시착한 로봇 로즈는 주변 동물들의 행동을 배우며 낯선 환경 속에 적응해 가던 중, 사고로 세상에 홀로 남겨진 아기 기러기 브라이트빌의 보호자가 된다. 로즈는 입력되어 있지 않은 새로운 역할과 관계에 낯선 감정을 마주하고 겨울이 오기 전에 남쪽으로 떠나야 하는 브라이트빌을 위해 동물들의 도움을 받아 이주를 위한 생존 기술을 가르쳐준다. 그러나 선천적으로 몸집이 작은 브라이트빌은 짧은 비행도 힘겨워 하는데...",movie/top_rated
10494,퍼펙트 블루,PERFECT BLUE,1998-02-28,8.3,3213,11.4861,애니메이션|스릴러,https://image.tmdb.org/t/p/w500/cpsxJP7lUNEozPtDLIM5gPC9gJH.jpg,"아이돌 소녀 그룹인 Charm의 리더인 미마는 본격적인 연기를 시작하기 위해 아이돌의 그늘을 벗어나려고 하지만,첫 출연작부터 난관에 부딪힌다. 누드 등을 통한 과격적인 홍보로 그녀를 더욱 알리려는 소속사 대표와 미마를 지켜주려고 노력하는 그녀의 담당 매니저의 갈등. 그리고 아직까지도 아이돌로서의 그녀를 그리워하는 팬들. 그 모든 것의 중심에 선 미마는 비록 대사는 한마디에 불과한 단역이지만 그래도 주어진 역할에 충실히 하기 위해 노력한다. 드라마에서 광기어린 살인을 저지르고 다니는 소녀 역할을 맡은 미마는 현실과 허구의 경계선에서 자신을 쫓아다니던 스토커를 해친다. 그러나 그 일 역시 사실인지 허구인지는 불분명하다. 이제 미마의 눈에는 또 다른 미마가 보이기 시작한다. 아이돌 시절 그대로의 모습으로 미마의 눈 앞에 나타난 또 다른 미마는 그녀에게 과거 인기 스타로의 회귀를 강요한다. 니가 나고, 내가 너야. 라고 말하는 또 다른 자아 앞에서 미마는 혼란에 빠진다. 그러던 중, 미마의 주변을 둘러싼 사람들이 하나 둘 살해당하고 범인을 알 수 없는 상황에서 극도의 불안감을 느끼는 미마는 누군가 끊임없이 자신을 지켜보고 있다는 것을 느끼는데...",movie/top_rated
3782,이키루,生きる,1952-10-09,8.3,1347,5.8625,드라마,https://image.tmdb.org/t/p/w500/8aja0bziXOA0ZgspOLyt4PVZ9kF.jpg,"주인공은 어떤 도시의 시청에서 근무하는 노년의 남자. 시민 과장이란 직위는 있지만 매일 출근해서 서류에 도장을 찍는 기계다. 말수도 적고 인간관계도 서투른 그는 부인을 잃은 후 외아들에게만 희망을 걸고 독신생활을 해왔다. 약간의 저축도 하면서 아들 부부와 함께 살고 있다. 어느날 갑자기 앞으로 3개월뿐이라는 위암선고를 받는 게 사건의 발단이 된다. 핏줄에게서 위안을 받으려 하지만, 부인과 함께 따로 살림을 차리는 데만 혈안이 된 아들의 모습에서 실망을 느끼고 자포자기 상태에 빠진다. 술과 도박장 등 쾌락에 의존해 죽음에 대한 공포를 떨쳐버리려 하지만 쉽지 않다. 그러다 옛날 여직원을 우연히 길에서 만나고, 지금은 인형 제조공장에서 여직공 일을 하고 있는 그녀에게서 건강함과 생명력을 느끼게 된다. 아무리 사소한 것이라도 뭔가를 창조하는 데서 즐거움을 얻을 수 있다는 사실을 배우게 되고, 먼지가 뿌옇게 쌓여 있던 서류더미 속에서 일거리를 찾아낸다. 가난한 사람들이 살고 있는 지역에 아이들을 위한 놀이터를 만들어달라는 건의였는데 계속 무시되고 있었던 터이다. 타성에 젖은 관료들에게 고개를 숙여 마침내 놀이터를 건립하지만, 준공식 후 주인공은 눈을 맞으며 죽고, 아무런 상관도 없는 관리들에게 공로가 돌아간다는 허무주의로 끝을 맺는다.",movie/top_rated
207,죽은 시인의 사회,Dead Poets Society,1989-06-02,8.3,12641,17.158,드라마,https://image.tmdb.org/t/p/w500/41AJ4X5TRWpECsiMIKS8so4MSsD.jpg,"1859년에 창립된 미국의 명문 사립학교인 웰튼 고등학교의 새 학기를 맞아 신입생들도 들어오고, 이 학교 출신인 새로운 영어 교사 존 키팅(로빈 윌리엄스)도 부임한다. 키팅 선생은 학생들에게 관습에 맞서고 자신의 삶을 남다르게 가꾸라며 새로운 학습 방법으로 학생들을 지도하며 학생들에게 신선한 충격을 준다. 닐(로버트 숀 레오나드)은 키팅 선생을 캡틴이라 부르며 따르게 되고, 몇몇 학생들과 함께 죽은 시인의 사회라는 시낭독 클럽을 조직한다. 닐과 그의 친구들은 엄격한 학교 규율을 어기고 서클에 참여하면서 키팅 선생을 통해 참된 인생이 무엇인지를 조금씩 느끼게 되는데...",movie/top_rated
533514,극장판 바이올렛 에버가든,劇場版 ヴァイオレット・エヴァーガーデン,2020-09-18,8.298,516,6.6643,애니메이션|드라마|판타지|로맨스,https://image.tmdb.org/t/p/w500/mBUy2lCwk6fpByQ7GBFKRApKEHb.jpg,"친애하는 길베르트 소령님, 오늘도 또 당신을 떠올리고 말았습니다.  무엇을 보든 무엇을 하든 당신이 떠오릅니다.  시간이 지나도 당신과 보냈던 기억은 선명하게 되살아납니다. 당신은 날 곁에 두었고 아무것도 모르는 제게 살아가는 방법을 가르쳐 주셨고 처음으로 사랑이라는 감정을 알려주셨습니다.  그래서 이렇게 또 편지를 쓰게 됩니다.  -언젠가 이 편지가 당신에게 닿기를 바라며-",movie/top_rated
101,레옹,Léon,1994-09-14,8.3,16148,15.623,범죄|드라마|액션,https://image.tmdb.org/t/p/w500/cVNasmF1Egd3v3mpq747Hizxx4x.jpg,"한 손엔 우유 2팩이 든 가방, 다른 한 손엔 화분을 들고 뿌리 없이 떠도는 킬러 레옹은 어느 날 옆 집 소녀 마틸다의 일가족이 몰살 당하는 것을 목격한다. 그 사이 심부름을 갔다 돌아 온 마틸다는 가족들이 처참히 몰살 당하자 레옹에게 도움을 청한다. 가족의 원수를 갚기 위해 킬러가 되기로 결심한 12세 소녀 마틸다는 레옹에게 글을 알려주는 대신 복수하는 법을 배우고, 그 사이 레옹에 대한 사랑을 키워나간다. 드디어 그녀는 가족을 죽인 사람이 부패한 마약 경찰 스탠스임을 알게 되고, 홀로 그의 사무실로 향하게 되는데...",movie/top_rated
644479,Dedicada A Mi Ex,Dedicada A Mi Ex,2019-11-01,8.3,513,3.2697,드라마|코미디,https://image.tmdb.org/t/p/w500/xc4bTXVwYNXi10jG9dwcaYt5IpU.jpg,,movie/top_rated
42269,우리는 그토록 사랑했네,C'eravamo tanto amati,1974-12-21,8.3,651,3.3674,드라마|코미디,https://image.tmdb.org/t/p/w500/jsjfvG1971tCUPtvj1dNSPWNzST.jpg,2차 대전 당시 연합군으로 참전했다가 친구가 된 세 남자와 한 여자의 사랑과 우정을 그린 작품.,movie/top_rated
372754,동급생,同級生,2016-02-20,8.283,442,4.4447,로맨스|애니메이션,https://image.tmdb.org/t/p/w500/jNJ9shLhjRavjrCGRnoTmYB18d2.jpg,"밴드 활동을 하며 여자에게도 인기가 많은 쿠사카베 히카루.  고교 입시에서 만점을 받은 인재 사죠 리히토. 도무지 접점이 없어 보이는 두 남학생은 합창 대회 연습을 계기로 친해진다. 음을 느끼고 목소리에 귀를 기울이고 화음을 만들어가며 둘의 마음은 공명하기 시작하는데… 느긋하게 고조되다 뜻밖의 순간에 터져버리는 사랑의 감정. 순수하고 솔직한 쿠사카베 히카루와 그를 밀어내면서도 조금씩 마음을 열어가는 사죠 리히토.  청춘의 풋풋함 속에서 고민하고, 망설이며 앞으로 나아가고자 하는 그들이 깨달은 마음이란…",movie/top_rated
1585,멋진 인생,It's a Wonderful Life,1946-12-20,8.281,4916,7.6889,드라마|가족|판타지,https://image.tmdb.org/t/p/w500/fhQfao7sFWlnV5JieOexCaGPTzS.jpg,"조지 베일리는 베드폴드 마을 사람들을 위해 평생을 봉사하며 살아온 인물. 그는 항상 여행을 원했지만 마을 전체를 인수하려는 구두쇠 포터의 계략을 막기 위해서 그 기회를 버릴 수 밖에 없었다. 그를 저지하기 위해 그와 그의 아버지가 만든 대출회사는 애를 쓰지만, 크리스마스 이브에 빌리 삼촌이 사업비 8000달러를 은행에 예금하려던 중 돈을 잃어버린다. 포터는 돈의 위치를 알아내고 이를 숨긴다. 조지는 책임을 떠안고 감옥에 구속되고, 회사는 파산한다. 마침내 포터는 도시를 인수한 것이다. 사랑하는 아내, 자식 그리고 마을 사람들을 생각하며 조지는 자살을 생각하지만, 그의 앞에 수호천사 클라란스가 나타나는데...",movie/top_rated
820067,극장판 5등분의 신부,映画 五等分の花嫁,2022-05-20,8.28,444,5.8378,애니메이션|코미디|로맨스,https://image.tmdb.org/t/p/w500/shtqSAsB8snS3iww99iksu2QaoZ.jpg,"「낙제 직전」「공부가 싫은」미소녀 다섯 쌍둥이를  아르바이트 가정 교사로서 「졸업」까지 이끈 후타로.  배우에 전념하기 위해 휴학하기로 한 이치카의 공부를 봐주면서  「학교 축제」 준비에 힘쓰는 후타로와,  후회 없는 「학교 축제」를 만들기 위해 평소 이상으로 노력하는 요츠바.  어지러운 날들이 지나고 정신을 차려보니 「학교 축제」 전날.  후타로는 포기하지 않고 힘쓰는 이츠키의 모습에 힘입어,  니노의 각오와 미쿠의 결의, 그리고 이치카·요츠바·이츠키에 대한 마음의 답을 찾는다.  저마다의 생각을 안고 있는 와중,  드디어 시작된 고교 생활 최후의(마지막) 이벤트인 「학교 축제」 첫날.  『학교 축제 첫날 15시에 교실에 와줘』  교실에 모인 다섯 쌍둥이는, 후타로에게 어떠한 마음을 고백 받게 될까?",movie/top_rated
3082,모던 타임즈,Modern Times,1936-02-05,8.28,4089,5.7986,코미디|드라마|로맨스,https://image.tmdb.org/t/p/w500/51tKLNNKi8fKZq9DTcGpFAJ7IPc.jpg,"산업의 기계화와 대공황이 맞물려 힘든 시절, 공장의 컨베이어 벨트 위에서 하루 종일 나사못 조이는 일을 하는 찰리. 찰리는 반복되는 작업에 착란 현상을 일으키고, 눈에 보이는 모든 것을 조여버리는 강박 관념에 빠지고 만다. 그는 급기야 정신 병원에 가게 되고, 거리를 방황하다 시위 군중에 휩쓸려 감옥살이까지 하게 된다. 몇 년 후 감옥에서 풀려난 찰리는 부모를 잃고 고아가 된 한소녀를 만난다. 그녀의 도움으로 카페에서 일하게 되고 서로를 의지하며 새로운 희망을 가진다. 둘은 행복하고 단란한 가정을 꿈꾸며 일자리를 찾아 헤매지만 매번 다시 거리로 내몰리고 마는데...",movie/top_rated
914,위대한 독재자,The Great Dictator,1940-10-15,8.279,3709,6.0002,코미디|전쟁,https://image.tmdb.org/t/p/w500/uw26mSTaA10hg2yuQfNaFLSeY3h.jpg,"세계대전에서 패배한 토매니아국에 힌켈이라는 독재자가 나타나 악명을 떨친다. 한편, 힌켈과 닮은꼴 외모의 이발사 찰리는 국가의 유태인 탄압정책으로 인해 곤경에 처하지만 병사로 참전했던 전쟁에서 우연히 구해줬던 슐츠 장교의 도움을 받아 위기를 모면한다. 독재자 힌켈의 악행은 갈수록 도를 더해가고, 찰리는 유태인 수용소에 끌려가게 되지만 기지를 부려 탈옥에 성공한다. 하지만 이발사와 똑같은 얼굴을 한 힌켈이 탈옥범으로 오해 받아 감옥에 잡혀 들어가게 되는데…",movie/top_rated
599,선셋 대로,Sunset Boulevard,1950-08-10,8.3,2942,5.9714,드라마,https://image.tmdb.org/t/p/w500/zt8aQ6ksqK6p1AopC5zVTDS9pKT.jpg,캘리포니아주 로스앤젤레스의 선셋 대로에 위치한 대저택에서 살인사건이 발생한다. 유명 여배우의 풀장에서 한 시나리오 작가가 총에 맞은 채 죽어서 발견된 것이다. 경찰이 출동한 가운데 세상 사람들은 이 사건에 눈과 귀를 기울인다. 사건이 일어나기 정확히 6개월 전. 주로 B급 영화의 시나리오를 썼던 조셉 길리스는 벌이가 좋지 않아 차까지 압류당할 위기에 처한다. 해결사들의 추격을 받던 조셉은 선셋 대로에 위치한 대저택에 숨어들었다가 그 곳의 주인이자 과거 무성영화 시절 스타인 노마 데스몬드을 만나게 된다. 노마는 조셉에게 자신이 쓴 시나리오를 보여주며 유혹하는데...,movie/top_rated
620249,나소흑전기: 첫만남편,罗小黑战记,2019-08-27,8.282,479,8.407,애니메이션|판타지|액션,https://image.tmdb.org/t/p/w500/4VhlO8O5COmkz3XBwrbfnunTnzK.jpg,"요정과 인간이 공존하는 환상적인 세계가 열린다! 숲속의 집을 잃고 홀로 떠돌던 검은 고양이 요정 ‘소흑’은 도시 뒷골목에서 미스터리한 능력의 요정 ‘풍식’을 만나 위기를 모면한다. ‘풍식’의 무리와 버려진 섬에서 행복한 시간을 보내는 ‘소흑’. 그러던 중 최강 능력의 집행자 ‘무한’이 ‘풍식’을 쫓아 섬에 오자 ‘풍식’ 일행은 달아나고, ‘소흑’만 남게 된다. 홀로 남은 ‘소흑’을 요정들의 회관으로 데려가려는 ‘무한’과 ‘무한’을 무서운 인간이라 여겨 도망치려는 ‘소흑’. 둘은 여정 속에서 점점 마음을 열게 되고, ‘무한’은 ‘소흑’에게 특별한 능력이 있음을 알게 된다. 한편, 요정들이 공격받는 의문의 사건이 곳곳에서 일어나고, 엄청난 능력을 지닌 존재들이 ‘소흑’과 ‘무한’의 앞을 막아서는데... 함께하면 두려울 것 없는 우리들의 이야기는 지금부터!",movie/top_rated
